Anzahl;Typ;Art der Daten;URL
2;Scrum;Skills;https://www.linkedin.com/company/parashift-ag/
2;Marketing;Skills;https://www.linkedin.com/company/parashift-ag/
2;Datenanalyse;Skills;https://www.linkedin.com/company/parashift-ag/
2;Microsoft SQL Server;Skills;https://www.linkedin.com/company/parashift-ag/
2;Ruby;Skills;https://www.linkedin.com/company/parashift-ag/
2;Cascading Style Sheets (CSS);Skills;https://www.linkedin.com/company/parashift-ag/
4;Schweiz;Wohnort;https://www.linkedin.com/company/teylor-ag
4;Zürich und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/teylor-ag
2;Deutschland;Wohnort;https://www.linkedin.com/company/teylor-ag
1;Bulgarien;Wohnort;https://www.linkedin.com/company/teylor-ag
1;Frankfurt am Main und Umgebung, Deutschland;Wohnort;https://www.linkedin.com/company/teylor-ag
1;Stuttgart und Umgebung, Deutschland;Wohnort;https://www.linkedin.com/company/teylor-ag
1;Polen;Wohnort;https://www.linkedin.com/company/teylor-ag
1;Vereinigte Staaten;Wohnort;https://www.linkedin.com/company/teylor-ag
1;Macon und Umgebung, Georgia;Wohnort;https://www.linkedin.com/company/teylor-ag
1;Universität Wien;Hochschule;https://www.linkedin.com/company/teylor-ag
1;Universität Zürich | University of Zurich;Hochschule;https://www.linkedin.com/company/teylor-ag
1;Hochschule Reutlingen;Hochschule;https://www.linkedin.com/company/teylor-ag
1;Steinbeis-Hochschule-Berlin;Hochschule;https://www.linkedin.com/company/teylor-ag
1;Newcastle University;Hochschule;https://www.linkedin.com/company/teylor-ag
1;Wroclaw University of Science and Technology;Hochschule;https://www.linkedin.com/company/teylor-ag
1;Hochschule für angewandtes Management;Hochschule;https://www.linkedin.com/company/teylor-ag
1;DePaul University - Charles H. Kellstadt Graduate School of Business;Hochschule;https://www.linkedin.com/company/teylor-ag
1;Virginia Tech;Hochschule;https://www.linkedin.com/company/teylor-ag
1;Duale Hochschule Baden-Württemberg (DHBW) Karlsruhe;Hochschule;https://www.linkedin.com/company/teylor-ag
5;Geschäftsentwicklung;Tätigkeitsbereich;https://www.linkedin.com/company/teylor-ag
2;Ingenieurwesen;Tätigkeitsbereich;https://www.linkedin.com/company/teylor-ag
1;Personalwesen;Tätigkeitsbereich;https://www.linkedin.com/company/teylor-ag
1;IT;Tätigkeitsbereich;https://www.linkedin.com/company/teylor-ag
1;Operatives Geschäft;Tätigkeitsbereich;https://www.linkedin.com/company/teylor-ag
1;Vertrieb;Tätigkeitsbereich;https://www.linkedin.com/company/teylor-ag
1;Gemeinnützige und Sozialdienste;Tätigkeitsbereich;https://www.linkedin.com/company/teylor-ag
1;Bildungswesen;Tätigkeitsbereich;https://www.linkedin.com/company/teylor-ag
1;Unternehmertum;Tätigkeitsbereich;https://www.linkedin.com/company/teylor-ag
2;Informatik;Studium;https://www.linkedin.com/company/teylor-ag
2;Wirtschaftswissenschaften;Studium;https://www.linkedin.com/company/teylor-ag
1;Germanistik;Studium;https://www.linkedin.com/company/teylor-ag
1;Computer- und Informationswissenschaften und Support-Dienste;Studium;https://www.linkedin.com/company/teylor-ag
1;Informationswissenschaften/-Studien;Studium;https://www.linkedin.com/company/teylor-ag
1;Computer-/IT-Verwaltung und -Management;Studium;https://www.linkedin.com/company/teylor-ag
1;Mechatronik, Robotik und Automatisierungstechnik;Studium;https://www.linkedin.com/company/teylor-ag
1;Mathematik;Studium;https://www.linkedin.com/company/teylor-ag
1;Arbeits- und Organisationspsychologie;Studium;https://www.linkedin.com/company/teylor-ag
1;Business, Management, Marketing und verbundene unterstützende Dienste;Studium;https://www.linkedin.com/company/teylor-ag
1;Unternehmerschaft/Unternehmerschaftsstudien;Studium;https://www.linkedin.com/company/teylor-ag
1;Finanz- und Finanzmanagementdienste;Studium;https://www.linkedin.com/company/teylor-ag
1;101717;Studium;https://www.linkedin.com/company/teylor-ag
4;Projektmanagement;Skills;https://www.linkedin.com/company/teylor-ag
4;Microsoft Office;Skills;https://www.linkedin.com/company/teylor-ag
3;Rhetorische Fähigkeiten;Skills;https://www.linkedin.com/company/teylor-ag
3;SQL;Skills;https://www.linkedin.com/company/teylor-ag
2;Unterrichten;Skills;https://www.linkedin.com/company/teylor-ag
2;Kommunikation;Skills;https://www.linkedin.com/company/teylor-ag
2;Menschenführung;Skills;https://www.linkedin.com/company/teylor-ag
2;jQuery;Skills;https://www.linkedin.com/company/teylor-ag
2;Unternehmertum;Skills;https://www.linkedin.com/company/teylor-ag
2;Forschung & Entwicklung;Skills;https://www.linkedin.com/company/teylor-ag
2;Node.js;Skills;https://www.linkedin.com/company/teylor-ag
2;Management;Skills;https://www.linkedin.com/company/teylor-ag
2;JavaScript;Skills;https://www.linkedin.com/company/teylor-ag
2;Englisch;Skills;https://www.linkedin.com/company/teylor-ag
2;HTML;Skills;https://www.linkedin.com/company/teylor-ag
5;Schweiz;Wohnort;https://www.linkedin.com/company/innovation-6/
5;Zürich und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/innovation-6/
2;Universität St.Gallen - Hochschule für Wirtschafts-, Rechts- und Sozialwissenschaften;Hochschule;https://www.linkedin.com/company/innovation-6/
1;Graduate School of Business Administration Zurich;Hochschule;https://www.linkedin.com/company/innovation-6/
1;Fachhochschule Nordwestschweiz FHNW;Hochschule;https://www.linkedin.com/company/innovation-6/
1;HSR Hochschule für Technik Rapperswil;Hochschule;https://www.linkedin.com/company/innovation-6/
1;Harvard Law School;Hochschule;https://www.linkedin.com/company/innovation-6/
1;IFA Paris;Hochschule;https://www.linkedin.com/company/innovation-6/
1;KS Kaderschulen;Hochschule;https://www.linkedin.com/company/innovation-6/
4;Geschäftsentwicklung;Tätigkeitsbereich;https://www.linkedin.com/company/innovation-6/
4;Unternehmertum;Tätigkeitsbereich;https://www.linkedin.com/company/innovation-6/
2;Unternehmensberatung;Tätigkeitsbereich;https://www.linkedin.com/company/innovation-6/
1;Gemeinnützige und Sozialdienste;Tätigkeitsbereich;https://www.linkedin.com/company/innovation-6/
1;Bildungswesen;Tätigkeitsbereich;https://www.linkedin.com/company/innovation-6/
1;Europäische Studie/Zivilisation;Studium;https://www.linkedin.com/company/innovation-6/
1;Informatik;Studium;https://www.linkedin.com/company/innovation-6/
1;Elektrotechnik und Elektronik;Studium;https://www.linkedin.com/company/innovation-6/
1;Recht;Studium;https://www.linkedin.com/company/innovation-6/
1;Internationale/globale Studien;Studium;https://www.linkedin.com/company/innovation-6/
1;Arbeitskraft-Entwicklung und Training;Studium;https://www.linkedin.com/company/innovation-6/
1;Wirtschaftswissenschaften;Studium;https://www.linkedin.com/company/innovation-6/
1;Geschäftsverwaltung und Leitung, allgemein;Studium;https://www.linkedin.com/company/innovation-6/
3;Unternehmensstrategie;Skills;https://www.linkedin.com/company/innovation-6/
2;Strategie;Skills;https://www.linkedin.com/company/innovation-6/
2;Unternehmertum;Skills;https://www.linkedin.com/company/innovation-6/
2;Unternehmensführung;Skills;https://www.linkedin.com/company/innovation-6/
2;Projektmanagement;Skills;https://www.linkedin.com/company/innovation-6/
2;Geschäftsentwicklung;Skills;https://www.linkedin.com/company/innovation-6/
2;Start-ups;Skills;https://www.linkedin.com/company/innovation-6/
2;Strategische Planung;Skills;https://www.linkedin.com/company/innovation-6/
2;Unternehmensberatung;Skills;https://www.linkedin.com/company/innovation-6/
1;Rhetorische Fähigkeiten;Skills;https://www.linkedin.com/company/innovation-6/
1;E-Commerce;Skills;https://www.linkedin.com/company/innovation-6/
1;Eventmanagement;Skills;https://www.linkedin.com/company/innovation-6/
1;Fusionen und Übernahmen;Skills;https://www.linkedin.com/company/innovation-6/
1;Networking;Skills;https://www.linkedin.com/company/innovation-6/
1;Produktentwicklung;Skills;https://www.linkedin.com/company/innovation-6/
24;Schweiz;Wohnort;https://www.linkedin.com/company/legartistech/
17;Zürich und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/legartistech/
6;Basel und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/legartistech/
3;Portugal;Wohnort;https://www.linkedin.com/company/legartistech/
3;Lissabon und Umgebung, Portugal;Wohnort;https://www.linkedin.com/company/legartistech/
3;Slowenien;Wohnort;https://www.linkedin.com/company/legartistech/
1;Österreich;Wohnort;https://www.linkedin.com/company/legartistech/
1;Austria area;Wohnort;https://www.linkedin.com/company/legartistech/
1;Lausanne und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/legartistech/
1;Deutschland;Wohnort;https://www.linkedin.com/company/legartistech/
1;Konstanz und Umgebung, Deutschland;Wohnort;https://www.linkedin.com/company/legartistech/
1;Spanien;Wohnort;https://www.linkedin.com/company/legartistech/
1;Polen;Wohnort;https://www.linkedin.com/company/legartistech/
1;Sosnowiec, Silesian District, Poland;Wohnort;https://www.linkedin.com/company/legartistech/
8;Universität Zürich | University of Zurich;Hochschule;https://www.linkedin.com/company/legartistech/
3;ETH Zürich;Hochschule;https://www.linkedin.com/company/legartistech/
2;Universität Basel;Hochschule;https://www.linkedin.com/company/legartistech/
2;Universität Bern;Hochschule;https://www.linkedin.com/company/legartistech/
2;Fachhochschule Nordwestschweiz FHNW;Hochschule;https://www.linkedin.com/company/legartistech/
2;Stanford University;Hochschule;https://www.linkedin.com/company/legartistech/
2;zB. Zentrum Bildung - Wirtschaftsschule KV Baden;Hochschule;https://www.linkedin.com/company/legartistech/
1;La Trobe University;Hochschule;https://www.linkedin.com/company/legartistech/
1;Monash University;Hochschule;https://www.linkedin.com/company/legartistech/
1;University of Geneva;Hochschule;https://www.linkedin.com/company/legartistech/
1;Charles University;Hochschule;https://www.linkedin.com/company/legartistech/
1;Albert-Ludwigs-Universität Freiburg im Breisgau;Hochschule;https://www.linkedin.com/company/legartistech/
1;Eberhard Karls Universität Tübingen;Hochschule;https://www.linkedin.com/company/legartistech/
1;Fachhochschule Oldenburg/Ostfriesland/Wilhelmshaven;Hochschule;https://www.linkedin.com/company/legartistech/
1;Georg-August-Universität Göttingen;Hochschule;https://www.linkedin.com/company/legartistech/
9;Ingenieurwesen;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
8;Geschäftsentwicklung;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
6;Bildungswesen;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
4;Rechtswesen;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
3;IT;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
3;Marketing;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
3;Forschung;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
2;Produktmanagement;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
2;Vertrieb;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
2;Kunst und Design;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
2;Unternehmensberatung;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
1;Militär- und Schutzdienste;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
1;Operatives Geschäft;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
1;Verwaltung;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
1;Gemeinnützige und Sozialdienste;Tätigkeitsbereich;https://www.linkedin.com/company/legartistech/
10;Recht;Studium;https://www.linkedin.com/company/legartistech/
5;Informatik;Studium;https://www.linkedin.com/company/legartistech/
3;Wirtschaftswissenschaften;Studium;https://www.linkedin.com/company/legartistech/
2;Sprachwissenschaften;Studium;https://www.linkedin.com/company/legartistech/
2;Internationales Recht und rechtliche Studien;Studium;https://www.linkedin.com/company/legartistech/
2;Finanz- und Finanzmanagementdienste;Studium;https://www.linkedin.com/company/legartistech/
2;Internationales Marketing;Studium;https://www.linkedin.com/company/legartistech/
2;Spezialverkaufs-, merchandising- und -marketing;Studium;https://www.linkedin.com/company/legartistech/
1;Städtische/urbane, Gemeinde- und regionale Planung;Studium;https://www.linkedin.com/company/legartistech/
1;Germanistik;Studium;https://www.linkedin.com/company/legartistech/
1;Volks-, Geschlechts- und Gruppenstudien und Studien kultureller Minderheiten;Studium;https://www.linkedin.com/company/legartistech/
1;Kommunikation und Mediastudien;Studium;https://www.linkedin.com/company/legartistech/
1;Künstliche Intelligenz;Studium;https://www.linkedin.com/company/legartistech/
1;Web-/Multimedia-Management und Webmaster;Studium;https://www.linkedin.com/company/legartistech/
1;Pädagogikstudium, Sozialwissenschaften;Studium;https://www.linkedin.com/company/legartistech/
8;Microsoft Office;Skills;https://www.linkedin.com/company/legartistech/
7;Unternehmensstrategie;Skills;https://www.linkedin.com/company/legartistech/
6;Strategie;Skills;https://www.linkedin.com/company/legartistech/
6;Projektmanagement;Skills;https://www.linkedin.com/company/legartistech/
5;Python;Skills;https://www.linkedin.com/company/legartistech/
5;Management;Skills;https://www.linkedin.com/company/legartistech/
5;JavaScript;Skills;https://www.linkedin.com/company/legartistech/
5;Microsoft Word;Skills;https://www.linkedin.com/company/legartistech/
5;Cascading Style Sheets (CSS);Skills;https://www.linkedin.com/company/legartistech/
4;Java;Skills;https://www.linkedin.com/company/legartistech/
4;Menschenführung;Skills;https://www.linkedin.com/company/legartistech/
4;Maschinelles Lernen;Skills;https://www.linkedin.com/company/legartistech/
4;Git;Skills;https://www.linkedin.com/company/legartistech/
4;HTML5;Skills;https://www.linkedin.com/company/legartistech/
3;Internationale Beziehungen;Skills;https://www.linkedin.com/company/legartistech/
8;Schweiz;Wohnort;https://www.linkedin.com/company/genlots/
5;Lausanne und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/genlots/
2;Genf und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/genlots/
1;Basel und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/genlots/
3;ETH Zürich;Hochschule;https://www.linkedin.com/company/genlots/
2;EPFL (École polytechnique fédérale de Lausanne);Hochschule;https://www.linkedin.com/company/genlots/
2;HEC Lausanne - The Faculty of Business and Economics of the University of Lausanne;Hochschule;https://www.linkedin.com/company/genlots/
2;University of Lausanne - UNIL;Hochschule;https://www.linkedin.com/company/genlots/
2;University of Geneva;Hochschule;https://www.linkedin.com/company/genlots/
1;Donau-Universität Krems;Hochschule;https://www.linkedin.com/company/genlots/
1;Technische Universität Berlin;Hochschule;https://www.linkedin.com/company/genlots/
1;University of Westminster;Hochschule;https://www.linkedin.com/company/genlots/
1;The Hong Kong University of Science and Technology;Hochschule;https://www.linkedin.com/company/genlots/
1;Eindhoven University of Technology;Hochschule;https://www.linkedin.com/company/genlots/
1;University of Southern California;Hochschule;https://www.linkedin.com/company/genlots/
1;Goa Engineering College - Government of Goa;Hochschule;https://www.linkedin.com/company/genlots/
1;American School Foundation of Monterrey;Hochschule;https://www.linkedin.com/company/genlots/
1;EIT Digital Alumni;Hochschule;https://www.linkedin.com/company/genlots/
4;Programm- und Projektmanagement;Tätigkeitsbereich;https://www.linkedin.com/company/genlots/
3;Geschäftsentwicklung;Tätigkeitsbereich;https://www.linkedin.com/company/genlots/
2;Unternehmertum;Tätigkeitsbereich;https://www.linkedin.com/company/genlots/
1;IT;Tätigkeitsbereich;https://www.linkedin.com/company/genlots/
1;Operatives Geschäft;Tätigkeitsbereich;https://www.linkedin.com/company/genlots/
1;Verwaltung;Tätigkeitsbereich;https://www.linkedin.com/company/genlots/
1;Unternehmensberatung;Tätigkeitsbereich;https://www.linkedin.com/company/genlots/
1;Bildungswesen;Tätigkeitsbereich;https://www.linkedin.com/company/genlots/
1;Ingenieurwesen;Tätigkeitsbereich;https://www.linkedin.com/company/genlots/
3;Informationstechnologie;Studium;https://www.linkedin.com/company/genlots/
2;Computer-/IT-Verwaltung und -Management;Studium;https://www.linkedin.com/company/genlots/
2;Wirtschaftswissenschaften;Studium;https://www.linkedin.com/company/genlots/
2;Geschäftsverwaltung und Leitung, allgemein;Studium;https://www.linkedin.com/company/genlots/
2;Unternehmerschaft/Unternehmerschaftsstudien;Studium;https://www.linkedin.com/company/genlots/
1;Informationswissenschaften/-Studien;Studium;https://www.linkedin.com/company/genlots/
1;Informatik;Studium;https://www.linkedin.com/company/genlots/
1;Computersystem-Networking und Telekommunikation;Studium;https://www.linkedin.com/company/genlots/
1;Pädagogikstudium, Sozialwissenschaften;Studium;https://www.linkedin.com/company/genlots/
1;Chemotechnik;Studium;https://www.linkedin.com/company/genlots/
1;Elektrotechnik und Elektronik;Studium;https://www.linkedin.com/company/genlots/
1;Systemtechnik;Studium;https://www.linkedin.com/company/genlots/
1;Sachkunde;Studium;https://www.linkedin.com/company/genlots/
1;Naturwissenschaften;Studium;https://www.linkedin.com/company/genlots/
1;Kognitive Wissenschaft;Studium;https://www.linkedin.com/company/genlots/
5;Projektmanagement;Skills;https://www.linkedin.com/company/genlots/
4;Management;Skills;https://www.linkedin.com/company/genlots/
4;Microsoft Office;Skills;https://www.linkedin.com/company/genlots/
2;Unternehmertum;Skills;https://www.linkedin.com/company/genlots/
2;Teamführung;Skills;https://www.linkedin.com/company/genlots/
2;Englisch;Skills;https://www.linkedin.com/company/genlots/
2;Adobe Photoshop;Skills;https://www.linkedin.com/company/genlots/
2;Visual Basic for Applications (VBA);Skills;https://www.linkedin.com/company/genlots/
2;Maschinelles Lernen;Skills;https://www.linkedin.com/company/genlots/
2;Strategische Planung;Skills;https://www.linkedin.com/company/genlots/
2;Lieferkettenoptimierung;Skills;https://www.linkedin.com/company/genlots/
2;Soziale Medien;Skills;https://www.linkedin.com/company/genlots/
2;Französisch;Skills;https://www.linkedin.com/company/genlots/
2;Agiles Projektmanagement;Skills;https://www.linkedin.com/company/genlots/
2;Unternehmensstrategie;Skills;https://www.linkedin.com/company/genlots/
4;Schweiz;Wohnort;https://www.linkedin.com/company/swiss-real-coin/
4;Zürich und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/swiss-real-coin/
1;Universität Zürich | University of Zurich;Hochschule;https://www.linkedin.com/company/swiss-real-coin/
1;Jacobs University Bremen;Hochschule;https://www.linkedin.com/company/swiss-real-coin/
1;University of Cambridge;Hochschule;https://www.linkedin.com/company/swiss-real-coin/
1;University of Liverpool;Hochschule;https://www.linkedin.com/company/swiss-real-coin/
1;IBZ Schulen für Technik Informatik Wirtschaft Brugg;Hochschule;https://www.linkedin.com/company/swiss-real-coin/
1;TBZ Technische Berufsschule Zürich;Hochschule;https://www.linkedin.com/company/swiss-real-coin/
1;Fernfachhochschule Schweiz (FFHS);Hochschule;https://www.linkedin.com/company/swiss-real-coin/
1;Belarusian State University of Informatics and Radioelectronics;Hochschule;https://www.linkedin.com/company/swiss-real-coin/
2;Immobilien;Tätigkeitsbereich;https://www.linkedin.com/company/swiss-real-coin/
2;Geschäftsentwicklung;Tätigkeitsbereich;https://www.linkedin.com/company/swiss-real-coin/
1;Buchhaltung;Tätigkeitsbereich;https://www.linkedin.com/company/swiss-real-coin/
1;Finanzwesen;Tätigkeitsbereich;https://www.linkedin.com/company/swiss-real-coin/
1;IT;Tätigkeitsbereich;https://www.linkedin.com/company/swiss-real-coin/
1;Medien und Kommunikation;Tätigkeitsbereich;https://www.linkedin.com/company/swiss-real-coin/
1;Vertrieb;Tätigkeitsbereich;https://www.linkedin.com/company/swiss-real-coin/
1;Bildungswesen;Tätigkeitsbereich;https://www.linkedin.com/company/swiss-real-coin/
1;Unternehmertum;Tätigkeitsbereich;https://www.linkedin.com/company/swiss-real-coin/
1;Internationale und interkulturelle Kommunikation;Studium;https://www.linkedin.com/company/swiss-real-coin/
1;Informatik;Studium;https://www.linkedin.com/company/swiss-real-coin/
1;Computer-Softwaretechnik;Studium;https://www.linkedin.com/company/swiss-real-coin/
1;Elektrotechnik, Elektronik und Kommunikationstechnik/Techniker;Studium;https://www.linkedin.com/company/swiss-real-coin/
1;Sprachwissenschaften;Studium;https://www.linkedin.com/company/swiss-real-coin/
1;Mathematik;Studium;https://www.linkedin.com/company/swiss-real-coin/
1;Wirtschaftswissenschaften;Studium;https://www.linkedin.com/company/swiss-real-coin/
1;Geschäftsverwaltung, Leitung und Betrieb;Studium;https://www.linkedin.com/company/swiss-real-coin/
3;Management;Skills;https://www.linkedin.com/company/swiss-real-coin/
2;Projektmanagement;Skills;https://www.linkedin.com/company/swiss-real-coin/
2;Immobilienwirtschaft;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;Automatisierung;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;AutoCAD;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;Strategie;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;Gewerbeimmobilien;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;Investitionen;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;Immobilien;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;Finanzmodelle;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;Einzelhandel;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;Eventmanagement;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;Abteilungsübergreifende Teamführung;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;C++;Skills;https://www.linkedin.com/company/swiss-real-coin/
1;Teamführung;Skills;https://www.linkedin.com/company/swiss-real-coin/
4;Schweiz;Wohnort;https://www.linkedin.com/company/komp-act-sa/
2;Lausanne und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/komp-act-sa/
1;Genf und Umgebung, Schweiz;Wohnort;https://www.linkedin.com/company/komp-act-sa/
1;EPFL (École polytechnique fédérale de Lausanne);Hochschule;https://www.linkedin.com/company/komp-act-sa/
1;HEC Lausanne - The Faculty of Business and Economics of the University of Lausanne;Hochschule;https://www.linkedin.com/company/komp-act-sa/
1;IMD Business School;Hochschule;https://www.linkedin.com/company/komp-act-sa/
1;University of Geneva;Hochschule;https://www.linkedin.com/company/komp-act-sa/
1;Ludwig-Maximilians Universität München;Hochschule;https://www.linkedin.com/company/komp-act-sa/
1;INSEAD;Hochschule;https://www.linkedin.com/company/komp-act-sa/
1;Coventry University;Hochschule;https://www.linkedin.com/company/komp-act-sa/
1;London Business School;Hochschule;https://www.linkedin.com/company/komp-act-sa/
1;Università degli Studi di Napoli Federico II;Hochschule;https://www.linkedin.com/company/komp-act-sa/
1;NYU Stern School of Business;Hochschule;https://www.linkedin.com/company/komp-act-sa/
1;Saint Joseph's University;Hochschule;https://www.linkedin.com/company/komp-act-sa/
2;Geschäftsentwicklung;Tätigkeitsbereich;https://www.linkedin.com/company/komp-act-sa/
1;Marketing;Tätigkeitsbereich;https://www.linkedin.com/company/komp-act-sa/
1;Support;Tätigkeitsbereich;https://www.linkedin.com/company/komp-act-sa/
1;Ingenieurwesen;Tätigkeitsbereich;https://www.linkedin.com/company/komp-act-sa/
1;Unternehmertum;Tätigkeitsbereich;https://www.linkedin.com/company/komp-act-sa/
2;Marketing;Studium;https://www.linkedin.com/company/komp-act-sa/
1;Luft- und Raumfahrttechnik, Aeronautik und Astronautik/Raumfahrttechnik;Studium;https://www.linkedin.com/company/komp-act-sa/
1;Maschinenbau;Studium;https://www.linkedin.com/company/komp-act-sa/
1;Biologie, allgemein;Studium;https://www.linkedin.com/company/komp-act-sa/
1;Studium nationaler Sicherheitspolitik;Studium;https://www.linkedin.com/company/komp-act-sa/
1;Projektmanagement;Studium;https://www.linkedin.com/company/komp-act-sa/
1;Organisationsführung;Studium;https://www.linkedin.com/company/komp-act-sa/
1;Unternehmerschaft/Unternehmerschaftsstudien;Studium;https://www.linkedin.com/company/komp-act-sa/
1;Internationale Geschäfte;Studium;https://www.linkedin.com/company/komp-act-sa/
